,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
,0,1,0,1,0,1,none,In,Out,All
158,0.39999999999999997,0.602,0.5604790851573697,0.47810937252383684,0.67445021557966,0.3255497844203401,0,"[('350', 6.817776380196131), ('407', 6.644717108846249), ('29', 4.992797403472673), ('799', 4.91976846364197), ('529', 4.850997217045659), ('613', 4.800492930987466), ('390', 4.779200943490575), ('232', 4.766661364398972), ('602', 4.74679219996243), ('658', 4.720273131758897)]","[('350', 6.041361230877588), ('799', 5.6123328542674225), ('407', 5.596916786433145), ('529', 5.167888409822978), ('29', 5.1524723419887), ('602', 4.359278496376644), ('232', 3.8345550764896448), ('613', 3.8191390086553665), ('390', 3.3746945642109223), ('658', 2.041361230877589)]",0.9629964575144971
159,0.39999999999999997,0.606,0.5715171900899297,0.4533615958560259,0.7076065320741668,0.29239346792583304,0,"[('254', 9.632100710306839), ('529', 9.499947352413376), ('268', 8.870942817748787), ('2', 7.856661371285902), ('722', 7.718630621313739), ('968', 7.695950097772609), ('660', 7.105870841839869), ('246', 7.052062387920281), ('35', 6.72159070461546), ('548', 6.668000071062209)]","[('254', 6.906102038785879), ('529', 6.461657594341435), ('2', 5.572768705452546), ('268', 5.205009072325232), ('722', 5.1283242610081015), ('968', 4.683879816563657), ('660', 3.427231294547454), ('246', 2.9827868501030097), ('35', 2.538342405658565), ('548', 2.0938979612141204)]",0.9913014596712632
160,0.39999999999999997,0.612,0.5555387078264743,0.4862301391442931,0.668727818881454,0.33127218111854584,0,"[('660', 7.146458037868724), ('986', 6.092341073073388), ('517', 5.961493221021588), ('634', 5.816638051320476), ('219', 5.609375756286085), ('244', 5.577091370752663), ('190', 5.427408703329104), ('184', 5.318416085820785), ('233', 4.951684888096597), ('309', 4.87750242239769)]","[('986', 6.699695907730506), ('660', 6.223939849067879), ('634', 5.810807018841617), ('219', 5.366362574397172), ('517', 5.3350509601789895), ('244', 4.0017176268456565), ('190', 3.557273182401212), ('184', 3.112828737956767), ('233', 2.6683842935123225), ('309', 2.2239398490678783)]",0.9111112544531195
161,0.38499999999999995,0.614,0.5652479686633487,0.4649882691208794,0.7018848583992249,0.2981151416007752,0,"[('259', 7.8844003906946245), ('376', 7.73334843192042), ('397', 6.802499592653993), ('188', 5.90026349092096), ('374', 5.704588561497535), ('908', 5.548245701763541), ('787', 5.2595038684141455), ('149', 5.214510956140068), ('566', 5.126930495995347), ('387', 4.8382638073001)]","[('259', 6.222222222222222), ('376', 5.777777777777778), ('787', 5.505235717775625), ('397', 5.333333333333333), ('188', 4.888888888888888), ('374', 4.444444444444445), ('908', 4.0), ('566', 3.4947642822243754), ('149', 3.111111111111111), ('387', 2.2222222222222223)]",0.9873567369090872
162,0.38999999999999996,0.61,0.5627107239267616,0.47818702196949114,0.6841348695719092,0.3158651304280908,0,"[('634', 9.55026458155239), ('916', 8.665165147312104), ('233', 8.386193819613553), ('948', 7.1236413625906545), ('833', 6.9983292250468825), ('968', 6.918736854182922), ('468', 6.442839124966218), ('407', 6.398305533664718), ('546', 6.318969843345642), ('230', 6.171765825311985)]","[('634', 7.026441884046818), ('916', 5.704594299524343), ('948', 5.693108550713485), ('233', 5.2601498550798995), ('968', 4.804219661824596), ('833', 4.37126096619101), ('468', 4.359775217380151), ('407', 3.0379276328576768), ('546', 2.5934831884132326), ('230', 2.149038743968788)]",0.9903377989563122
163,0.37999999999999995,0.606,0.5763915008818352,0.4695895496826977,0.7033339621090343,0.2966660378909658,0,"[('177', 14.602499402280245), ('423', 13.868261963040986), ('569', 10.367886693939791), ('77', 9.44691164179277), ('336', 9.249779707905319), ('697', 8.73106987339721), ('6', 7.389342792407497), ('301', 7.066579261283575), ('307', 6.910918361488696), ('315', 6.800976904876189)]","[('177', 8.011113207030114), ('423', 5.612963312282797), ('77', 5.5481467508688125), ('569', 5.168518867838352), ('336', 4.279629978949464), ('6', 4.2148134175354794), ('697', 3.835185534505019), ('301', 2.94629664561613), ('315', 2.8814800842021464), ('307', 2.501852201171686)]",0.998626126688594
164,0.38499999999999995,0.608,0.5648175820095905,0.45030937729546533,0.7116674744517271,0.28833252554827293,0,"[('307', 11.838194327524217), ('989', 11.771211579726764), ('803', 9.189789736158868), ('486', 8.544565103343327), ('210', 8.527102886203553), ('982', 8.383783545928559), ('458', 7.912698598868581), ('554', 7.840504835402531), ('161', 7.752585807648892), ('618', 7.644828058438181)]","[('307', 6.339815263584293), ('989', 5.895370819139848), ('803', 5.4509263746954035), ('210', 5.362961167885051), ('486', 5.00648193025096), ('982', 4.1175930413620705), ('458', 3.6731485969176263), ('161', 3.5851833901072734), ('554', 3.2287041524731817), ('618', 2.339815263584293)]",0.9999427217570261
165,0.38499999999999995,0.606,0.5815986547319595,0.47200779105792046,0.7032540041320055,0.29674599586799444,0,"[('852', 3.696294405330551), ('132', 3.6783087078414614), ('353', 3.61287405846179), ('309', 3.285859568272675), ('609', 3.2004171274267867), ('535', 3.180319064173252), ('330', 3.153654501993958), ('987', 3.135174487904236), ('597', 2.9295705952448303), ('587', 2.6899396539720195)]","[('852', 7.815498345958906), ('132', 5.4175705567033345), ('597', 5.0842372233700015), ('353', 4.973126112258891), ('309', 4.528681667814446), ('609', 4.0842372233700015), ('535', 3.6397927789255573), ('987', 3.5751983230033195), ('330', 3.1953483344811127), ('587', 2.6863094341144307)]",0.9876734394798315
166,0.39499999999999996,0.602,0.565835705766631,0.45678215011651185,0.6999313163089245,0.3000686836910756,0,"[('97', 12.144484008537844), ('192', 9.19961803612738), ('448', 8.530542114727165), ('517', 7.5940515377089834), ('9', 7.234060385787441), ('367', 7.1524981011961355), ('326', 7.080847232820959), ('889', 6.40962453722587), ('282', 6.123447256507542), ('241', 5.982177609817686)]","[('448', 7.277586989747013), ('97', 6.222222222222222), ('192', 5.777777777777778), ('517', 4.888888888888888), ('9', 4.444444444444445), ('367', 4.0), ('889', 3.94463523247521), ('326', 3.555555555555556), ('282', 2.666666666666667), ('241', 2.2222222222222223)]",0.7094188291682785
167,0.38499999999999995,0.602,0.5808828688870479,0.47192246561944773,0.7007011956467736,0.29929880435322637,0,"[('916', 9.131121362451898), ('968', 7.450283877559353), ('588', 6.835515727285944), ('478', 6.8037489175907035), ('321', 6.517617928677848), ('351', 6.24816654236966), ('349', 6.078390733442916), ('868', 6.010605722030548), ('994', 5.988595423056768), ('288', 5.648890677167254)]","[('968', 6.720664009673836), ('916', 6.33372288647043), ('588', 5.444833997581541), ('478', 5.000389553137096), ('321', 4.555945108692652), ('351', 4.111500664248208), ('349', 3.6670562198037633), ('994', 3.6095528985627254), ('868', 3.2226117753593186), ('288', 2.33372288647043)]",0.8436301871857764
168,0.37499999999999994,0.602,0.580769320290852,0.4716498194590394,0.7042321736254097,0.29576782637459037,0,"[('710', 5.410685098390836), ('843', 5.343379617071314), ('552', 4.9500776277224245), ('615', 4.932137887514664), ('244', 4.741505544103164), ('445', 4.579217441293595), ('517', 4.486062611568908), ('749', 4.400418221951027), ('29', 4.238371909048693), ('273', 4.1153916653755696)]","[('615', 6.649469322952413), ('843', 6.403735025033471), ('710', 6.026602173992941), ('552', 5.137713285104053), ('749', 4.871691545174635), ('244', 4.248824396215164), ('445', 3.8043799517707195), ('517', 3.3599355073262753), ('29', 2.471046618437386), ('273', 2.026602173992942)]",0.9537152993676491
169,0.38499999999999995,0.596,0.5836433186390024,0.48123135593977223,0.691275934192567,0.3087240658074329,0,"[('660', 14.202412840053322), ('300', 11.824309150747697), ('517', 10.071621673635832), ('372', 10.0300812935895), ('177', 9.683635968762529), ('132', 8.414422914080658), ('376', 8.265734376504533), ('487', 8.176756992424256), ('103', 8.095542802098707), ('916', 7.90658550485375)]","[('177', 6.258390964872371), ('660', 6.115957814337463), ('300', 5.6715133698930185), ('517', 5.227068925448574), ('487', 4.925057631539038), ('372', 4.782624481004129), ('132', 3.8937355921152403), ('376', 3.449291147670796), ('103', 2.5604022587819073), ('916', 2.1159578143374627)]",0.6912409175149116
170,0.39499999999999996,0.586,0.5939099761313325,0.48155917658790637,0.6897091151953334,0.3102908848046666,0,"[('683', 5.401326774492339), ('751', 5.287258986422859), ('423', 5.212461752384123), ('448', 4.97941198385567), ('97', 4.887210660141638), ('867', 4.827022831293737), ('190', 4.727581942588195), ('679', 4.708614120437947), ('916', 4.593641527425074), ('372', 4.255266005087964)]","[('448', 6.718555629763519), ('751', 6.553504989789444), ('683', 6.136030309776482), ('423', 5.247141420887592), ('97', 4.358252531998704), ('867', 3.9138080875542594), ('679', 3.8868383231227774), ('190', 3.4693636431098147), ('916', 2.580474754220926), ('372', 2.1360303097764817)]",0.9606069252253502
171,0.38499999999999995,0.584,0.5723313871726775,0.48488746915139314,0.673166023905225,0.3268339760947751,0,"[('957', 6.626839418855993), ('710', 6.077254626212953), ('720', 5.5687794442953145), ('191', 5.541136550354167), ('65', 5.363045205462807), ('764', 5.262013624188665), ('350', 5.047747507120855), ('612', 4.91869028929072), ('83', 4.891347692811181), ('390', 4.715480429559614)]","[('957', 6.1314350066403405), ('612', 5.798101673307007), ('710', 5.686990562195896), ('720', 5.242546117751451), ('191', 4.7981016733070065), ('65', 4.353657228862563), ('764', 3.909212784418118), ('83', 3.4837516069036045), ('350', 3.4647683399736735), ('390', 2.1314350066403405)]",0.9700478382240609
172,0.38999999999999996,0.584,0.586753600899402,0.4788467752097327,0.687664322658434,0.31233567734156603,0,"[('791', 8.115944308764288), ('569', 7.3017670879702905), ('26', 7.220963619029066), ('152', 7.0478809142777745), ('186', 6.827671870089568), ('144', 6.541295878656643), ('222', 6.011118715233642), ('395', 5.947794068593948), ('268', 5.719708773571969), ('130', 5.42329364251331)]","[('186', 6.163605251090529), ('791', 6.031204354817102), ('569', 5.586759910372657), ('152', 5.56547012521034), ('26', 5.142315465928212), ('130', 3.9413830288683074), ('144', 3.8089821325948794), ('222', 3.364537688150435), ('395', 2.9200932437059905), ('268', 2.4756487992615464)]",0.8889800641946233
173,0.39999999999999997,0.578,0.5611366122246376,0.44372995184417213,0.6945378537592841,0.3054621462407158,0,"[('948', 5.174971995957438), ('351', 5.077398731867658), ('49', 4.704646038581366), ('584', 4.6688474884339515), ('542', 4.554619249965101), ('359', 4.429770197465434), ('838', 4.244055513786921), ('863', 4.154105568436416), ('306', 4.11957954274768), ('962', 4.100595038874319)]","[('948', 6.731325799290082), ('49', 5.842436910401193), ('351', 5.438375393065871), ('306', 5.105042059732538), ('584', 4.549486504176983), ('359', 4.50910357706786), ('542', 4.105042059732538), ('863', 3.620214688178971), ('838', 3.2161531708436493), ('962', 1.8828198375103156)]",0.9849916046214571
174,0.39999999999999997,0.58,0.5745909036969513,0.461324021243657,0.6890732556108135,0.3109267443891865,0,"[('351', 7.8961856161536215), ('764', 6.212145838463418), ('172', 4.974810268265672), ('572', 4.721708260901645), ('80', 4.437364316159201), ('278', 4.236195010831922), ('270', 4.223032404611567), ('326', 4.042439961222758), ('566', 3.635098402169369), ('991', 3.464744374348709)]","[('278', 6.518672157453456), ('351', 5.9631166018979), ('764', 5.518672157453456), ('572', 5.49346866964564), ('172', 5.074227713009011), ('80', 4.185338824120122), ('270', 4.160135336312307), ('566', 3.2712464474234184), ('326', 2.852005490786789), ('991', 1.9631166018979)]",0.7367216657437047
175,0.39999999999999997,0.586,0.5716136536043391,0.4586848313447517,0.6923787218169786,0.30762127818302143,0,"[('968', 8.961661708082383), ('150', 7.888690441479421), ('423', 7.343346152284531), ('863', 5.949010870565842), ('799', 5.823851205886137), ('152', 5.529685403687933), ('753', 5.504832299714258), ('530', 5.423384651672532), ('254', 5.2273739711825575), ('307', 5.210329754534655)]","[('968', 6.841801420203357), ('150', 5.54285342525052), ('863', 5.508468086870024), ('423', 5.0984089808060755), ('799', 5.064023642425579), ('152', 4.6195791979811345), ('753', 4.175134753536691), ('254', 3.2862458646478014), ('530', 2.876186758583853), ('307', 1.9872978696949644)]",0.9916065056515425
176,0.39999999999999997,0.594,0.5906054927135509,0.4829594808693022,0.6884767373809124,0.3115232626190877,0,"[('751', 9.952993682888472), ('186', 9.629702895541584), ('799', 8.670063555863855), ('548', 8.48105824956802), ('330', 8.30292961754046), ('924', 7.033969701290035), ('899', 6.9377292672363), ('112', 6.890159931328535), ('318', 6.058798497906758), ('117', 6.0512190268831745)]","[('186', 7.517144680158597), ('751', 6.9144961391535285), ('799', 6.025607250264639), ('548', 4.715820409656063), ('330', 4.271375965211618), ('899', 4.2478294724868615), ('924', 3.8269315207671735), ('112', 2.9380426318782846), ('318', 2.4935981874338404), ('117', 2.049153742989396)]",0.9654369358834423
177,0.39999999999999997,0.594,0.5736665776564781,0.4720202227796172,0.6858157786394573,0.31418422136054275,0,"[('222', 8.501724066134305), ('149', 6.863854021027461), ('233', 6.7962785284848115), ('539', 6.102253583209361), ('543', 6.067448814728859), ('600', 5.806257493193701), ('464', 5.594404289549111), ('150', 5.58765251244888), ('491', 5.516950038087006), ('9', 5.379064695255618)]","[('539', 7.301615494066516), ('464', 5.968282160733183), ('222', 5.857171049622071), ('149', 5.412726605177627), ('233', 4.968282160733183), ('543', 4.952127220068023), ('600', 3.634948827399849), ('150', 2.7460599385109603), ('491', 2.301615494066516), ('9', 1.8571710496220715)]",0.7304783257816129
178,0.40499999999999997,0.596,0.5813356686745602,0.49034441114778016,0.6742755650888532,0.32572443491114683,0,"[('341', 6.167386277024872), ('721', 5.9726928923477045), ('758', 5.807807633522616), ('754', 5.671410054573147), ('426', 5.3961377576839356), ('382', 5.380593952321085), ('323', 5.154945048079922), ('622', 4.896058681271608), ('923', 4.6277151684113615), ('437', 4.424434511104719)]","[('721', 6.5984296137408), ('341', 6.138083961209837), ('758', 5.249195072320948), ('754', 4.804750627876503), ('426', 4.360306183432059), ('622', 3.9317629470741338), ('382', 3.9158617389876147), ('923', 3.487318502629689), ('323', 3.47141729454317), ('437', 3.042874058185245)]",0.9825861437457231
179,0.40499999999999997,0.594,0.5685794778966705,0.47453919934485106,0.6778266900218313,0.32217330997816884,0,"[('992', 8.864448060426872), ('391', 7.790875508215969), ('336', 7.511575042556151), ('62', 6.133935933817226), ('636', 6.07302872170165), ('316', 5.81896483730536), ('713', 5.5951812371372505), ('603', 5.5334423858778266), ('753', 5.358403734762118), ('871', 5.185031839531238)]","[('391', 6.50301848608079), ('992', 6.0525370694747656), ('62', 5.614129597191901), ('636', 5.169685152747457), ('336', 5.163648180585876), ('713', 4.2807962638585675), ('316', 3.8303148472525432), ('753', 3.391907374969679), ('603', 2.9414259583636544), ('871', 2.0525370694747656)]",0.8743143812689225
180,0.39499999999999996,0.602,0.5765563406829507,0.46493092029976474,0.7003877366978379,0.2996122633021621,0,"[('564', 8.624515060942437), ('353', 8.259377773506051), ('505', 7.987051388529395), ('383', 7.579747479400253), ('428', 6.790859584705783), ('956', 6.714564731602645), ('317', 6.01810647590088), ('634', 6.006858464825754), ('951', 5.883170432624424), ('506', 5.8010221355635565)]","[('564', 7.082579400865315), ('353', 5.80587866947042), ('505', 5.361434225025976), ('383', 4.916989780581532), ('428', 4.472545336137087), ('317', 4.415912734198648), ('956', 4.028100891692643), ('634', 3.971468289754204), ('951', 2.694767558359309), ('506', 2.250323113914865)]",0.9990304149672552
181,0.38999999999999996,0.604,0.5928445759368918,0.4578136156260736,0.7209110039702195,0.2790889960297805,0,"[('287', 13.918580643603507), ('602', 9.531955959079188), ('902', 8.337336938536136), ('154', 7.535362777777447), ('100', 7.319733523605721), ('372', 7.095360284390402), ('787', 6.090495957271119), ('96', 6.026084665376993), ('161', 5.987271095905657), ('364', 5.932154367551204)]","[('602', 7.024499732147771), ('287', 6.241660821202107), ('100', 5.691166398814437), ('787', 4.802277509925549), ('902', 4.577524721119383), ('96', 4.357833065481104), ('154', 4.133080276674939), ('372', 3.24419138778605), ('161', 2.6861052656465514), ('364', 2.241660821202107)]",0.6657631038554036
